PRODUCT_ID,PRODUCT_NAME,CATEGORY,PRICE,STOCK_QTY
503,Eco Toy Set - Model 503,Electronics,7.62,4766
504,Kids Office Chair - Model 504,Office,415.34,1489
505,Classic Blender - Model 505,Home & Kitchen,29.03,1979
506,Smart Keyboard - Model 506,Fashion,340.79,5130
507,Pro Blender - Model 507,Home & Kitchen,492.19,7583
508,Lite Jacket - Model 508,Toys,37.40,3435
509,Ultra Blender - Model 509,Sports,5.69,7929
510,Smart Toy Set - Model 510,Beauty,198.42,5488
511,Premium Water Bottle - Model 511,Home & Kitchen,350.17,0
512,Travel Skincare Kit - Model 512,Home & Kitchen,196.60,0
513,Pro Air Fryer - Model 513,Electronics,57.89,6452
514,Classic Office Chair - Model 514,Grocery,201.55,6637
515,Durable Sunglasses - Model 515,Beauty,46.01,1743
516,Durable Face Serum - Model 516,Electronics,102.82,6831
517,Advanced Running Socks - Model 517,Office,6.07,3444
518,Compact Skincare Kit - Model 518,Toys,119.90,1702
519,Kids Camera - Model 519,Electronics,28.22,3884
520,Smart Watch - Model 520,Grocery,31.31,3181
521,Travel Headphones - Model 521,Automotive,108.03,7814
522,Smart Jacket - Model 522,Books,372.91,3499
523,Pro Yoga Mat - Model 523,Toys,10.45,4246
524,Portable Car Charger - Model 524,Toys,30.96,4398
525,Kids Air Fryer - Model 525,Beauty,492.63,7484
526,Compact Speaker - Model 526,Grocery,69.19,6117
527,Durable Headphones - Model 527,Automotive,287.42,1388
528,Classic Yoga Mat - Model 528,Toys,84.64,2864
529,Portable Skincare Kit - Model 529,Grocery,86.58,1192
530,Premium Coffee Maker - Model 530,Automotive,309.89,3593
531,Durable Camera - Model 531,Books,183.87,6279
532,Wireless Speaker - Model 532,Toys,287.57,2876
533,Travel Speaker - Model 533,Home & Kitchen,1914.13,5480
534,Classic Drone - Model 534,Grocery,280.99,3446
535,Compact Office Chair - Model 535,Beauty,290.94,1849
536,Lite Headphones - Model 536,Electronics,35.38,7451
537,Ultra Jacket - Model 537,Beauty,5.57,4072
538,Kids Protein Bar - Model 538,Automotive,190.70,491
539,Durable Mouse - Model 539,Automotive,43.46,7511
540,Classic Toy Set - Model 540,Books,187.09,6214
541,Lite Notebook - Model 541,Electronics,265.08,202
542,Smart Yoga Mat - Model 542,Sports,106.36,7380
543,Portable Car Wax - Model 543,Automotive,353.15,1338
544,Classic Sneakers - Model 544,Beauty,170.53,4094
545,Durable Router - Model 545,Beauty,350.83,2227
546,Eco Keyboard - Model 546,Office,486.53,4528
547,Eco USB Hub - Model 547,Toys,5.02,5722
548,Kids Air Fryer - Model 548,Office,378.24,6778
549,Classic Watch - Model 549,Beauty,497.67,1242
550,Ultra Yoga Mat - Model 550,Books,139.93,145
551,Advanced Running Socks - Model 551,Office,113.30,3828
552,Advanced Backpack - Model 552,Beauty,22.23,7800
553,Compact Air Fryer - Model 553,Home & Kitchen,12.99,551
554,Advanced Backpack - Model 554,Electronics,83.54,7035
555,Compact Vacuum - Model 555,Books,9.90,6059
556,Smart Jacket - Model 556,Grocery,20.78,4695
557,Smart Coffee Maker - Model 557,Automotive,23.71,6698
558,Pro Yoga Mat - Model 558,Electronics,390.67,3276
559,Advanced Car Wax - Model 559,Grocery,341.47,7292
560,Kids Vacuum - Model 560,Books,8.89,0
561,Compact Air Fryer - Model 561,Office,57.36,5184
562,Wireless Skincare Kit - Model 562,Automotive,9.05,1845
563,Classic Skincare Kit - Model 563,Home & Kitchen,101.41,2711
564,Pro Sunglasses - Model 564,Fashion,221.28,2466
565,Wireless Drone - Model 565,Automotive,5.13,69
566,Max Monitor - Model 566,Sports,307.99,5743
567,Wireless Router - Model 567,Automotive,19.87,6842
568,Classic Car Wax - Model 568,Home & Kitchen,31.61,6767
569,Travel Face Serum - Model 569,Toys,96.21,7742
570,Travel Notebook - Model 570,Books,139.31,940
571,Lite Drone - Model 571,Office,288.73,4471
572,Pro Headphones - Model 572,Sports,366.05,5271
573,Portable Face Serum - Model 573,Automotive,123.55,6436
574,Kids Yoga Mat - Model 574,Beauty,48.06,3791
575,Classic Running Socks - Model 575,Beauty,340.65,7088
576,Durable Skincare Kit - Model 576,Office,245.64,6148
577,Max Air Fryer - Model 577,Office,178.67,778
578,Premium Yoga Mat - Model 578,Fashion,31.55,6474
579,Compact Mouse - Model 579,Beauty,107.66,4125
580,Wireless Running Socks - Model 580,Beauty,111.06,6081
581,Kids Backpack - Model 581,Books,254.22,5811
582,Max Keyboard - Model 582,Sports,22.67,2142
583,Durable Running Socks - Model 583,Automotive,374.94,1050
584,Portable USB Hub - Model 584,Books,440.38,6970
585,Advanced Car Charger - Model 585,Grocery,5.05,1998
586,Portable Office Chair - Model 586,Electronics,5.10,947
587,Eco Protein Bar - Model 587,Automotive,134.91,3182
588,Durable Toy Set - Model 588,Grocery,410.34,4588
589,Smart Jacket - Model 589,Fashion,337.75,3864
590,Advanced Notebook - Model 590,Toys,149.39,7925
591,Lite Backpack - Model 591,Automotive,36.02,3580
592,Kids Skincare Kit - Model 592,Office,48.42,5946
593,Wireless Router - Model 593,Home & Kitchen,111.40,4550
594,Durable Sunglasses - Model 594,Grocery,199.12,7734
595,Compact Yoga Mat - Model 595,Office,154.64,6699
596,Eco Cookware Set - Model 596,Fashion,1823.74,4600
597,Advanced Jacket - Model 597,Sports,39.91,0
598,Premium Face Serum - Model 598,Office,6.33,4263
599,Kids Car Wax - Model 599,Beauty,67.21,1116
600,Travel Running Socks - Model 600,Automotive,6.98,7312
601,Travel Car Charger - Model 601,Electronics,310.82,352
602,Wireless Desk Lamp - Model 602,Grocery,35.59,2849
603,Smart Running Socks - Model 603,Grocery,422.02,1615
604,Eco Monitor - Model 604,Office,14.86,1053
605,Advanced Watch - Model 605,Toys,32.02,6940
606,Premium Speaker - Model 606,Office,9.75,7056
607,Advanced Car Wax - Model 607,Automotive,353.19,5046
608,Pro Monitor - Model 608,Beauty,122.99,998
609,Compact Toy Set - Model 609,Electronics,28.64,3063
610,Pro Keyboard - Model 610,Fashion,333.35,1987
611,Travel Water Bottle - Model 611,Toys,63.60,6448
612,Smart USB Hub - Model 612,Electronics,281.51,343
613,Durable Vacuum - Model 613,Sports,476.45,1592
614,Wireless Watch - Model 614,Grocery,94.63,2916
615,Compact Car Wax - Model 615,Home & Kitchen,294.26,200
616,Eco Jacket - Model 616,Beauty,399.44,0
617,Ultra Face Serum - Model 617,Grocery,320.24,2618
618,Portable Running Socks - Model 618,Beauty,344.17,7061
619,Compact Keyboard - Model 619,Electronics,249.39,6571
620,Pro Vacuum - Model 620,Electronics,283.04,3783
621,Wireless Sunglasses - Model 621,Beauty,267.83,1811
622,Max USB Hub - Model 622,Sports,290.25,3134
623,Wireless Car Wax - Model 623,Automotive,8.80,2012
624,Eco Headphones - Model 624,Books,5.08,1392
625,Smart Sneakers - Model 625,Toys,226.06,7817
626,Premium Camera - Model 626,Books,459.05,4393
627,Durable Water Bottle - Model 627,Automotive,81.25,0
628,Ultra Router - Model 628,Home & Kitchen,100.23,3199
629,Ultra Monitor - Model 629,Fashion,453.30,1943
630,Ultra Protein Bar - Model 630,Grocery,33.81,530
631,Travel Toy Set - Model 631,Sports,6.70,6164
632,Eco Notebook - Model 632,Office,26.30,3724
633,Premium USB Hub - Model 633,Sports,26.12,4208
634,Classic Watch - Model 634,Beauty,475.44,6097
635,Travel Car Wax - Model 635,Toys,62.92,5368
636,Max Headphones - Model 636,Automotive,438.45,6063
637,Wireless Water Bottle - Model 637,Fashion,5.08,995
638,Pro Blender - Model 638,Beauty,449.52,1569
639,Pro Monitor - Model 639,Automotive,15.61,3500
640,Compact Notebook - Model 640,Sports,250.05,4209
641,Durable Car Charger - Model 641,Automotive,412.50,2551
642,Smart Monitor - Model 642,Books,372.81,7758
643,Max Cookware Set - Model 643,Fashion,423.46,4768
644,Classic Cookware Set - Model 644,Sports,451.81,5397
645,Portable Desk Lamp - Model 645,Beauty,466.22,3926
646,Premium Sunglasses - Model 646,Fashion,57.04,6057
647,Max Desk Lamp - Model 647,Sports,31.60,7834
648,Premium Toy Set - Model 648,Automotive,18.89,1349
649,Wireless Monitor - Model 649,Sports,5.56,935
650,Premium Cookware Set - Model 650,Home & Kitchen,34.27,1049
651,Eco Blender - Model 651,Toys,361.96,3953
652,Smart Keyboard - Model 652,Books,441.90,1288
653,Premium Running Socks - Model 653,Electronics,200.84,3688
654,Eco Jacket - Model 654,Beauty,488.81,7645
655,Pro Speaker - Model 655,Office,5.63,7256
656,Ultra Toy Set - Model 656,Books,61.57,5502
657,Eco Cookware Set - Model 657,Toys,132.35,6359
658,Advanced Router - Model 658,Sports,484.63,1804
659,Smart Toy Set - Model 659,Sports,395.93,0
660,Advanced Water Bottle - Model 660,Beauty,95.64,1713
661,Wireless Face Serum - Model 661,Toys,162.46,4264
662,Premium Drone - Model 662,Beauty,182.63,1422
663,Wireless Skincare Kit - Model 663,Office,42.15,2809
664,Compact Water Bottle - Model 664,Home & Kitchen,1256.81,886
665,Ultra Notebook - Model 665,Books,392.38,7314
666,Smart Cookware Set - Model 666,Electronics,461.96,4741
667,Classic Blender - Model 667,Office,147.24,5320
668,Compact Camera - Model 668,Electronics,231.64,4231
669,Wireless Headphones - Model 669,Office,10.10,4191
670,Advanced Blender - Model 670,Sports,50.00,6109
671,Max Yoga Mat - Model 671,Fashion,10.31,6311
672,Max Face Serum - Model 672,Sports,215.62,3243
673,Kids Sunglasses - Model 673,Fashion,22.98,0
674,Classic Face Serum - Model 674,Grocery,434.19,486
675,Wireless Monitor - Model 675,Books,80.48,117
676,Wireless Face Serum - Model 676,Electronics,174.20,6061
677,Smart Face Serum - Model 677,Toys,31.64,5032
678,Classic Office Chair - Model 678,Home & Kitchen,38.56,4476
679,Max Face Serum - Model 679,Books,227.71,4022
680,Max Protein Bar - Model 680,Sports,68.83,2838
681,Advanced Keyboard - Model 681,Beauty,364.04,3926
682,Portable Cookware Set - Model 682,Office,56.20,768
683,Durable Sunglasses - Model 683,Home & Kitchen,200.10,7361
684,Kids Desk Lamp - Model 684,Automotive,55.30,7138
685,Pro Backpack - Model 685,Grocery,12.42,7990
686,Durable Coffee Maker - Model 686,Books,6.48,2406
687,Ultra Camera - Model 687,Books,6.80,638
688,Max Water Bottle - Model 688,Grocery,138.65,3577
689,Wireless Speaker - Model 689,Books,320.53,7097
690,Eco Keyboard - Model 690,Toys,40.42,0
691,Lite Toy Set - Model 691,Fashion,30.44,3815
692,Classic Jacket - Model 692,Books,4.99,0
693,Eco Mouse - Model 693,Books,118.45,569
694,Max Cookware Set - Model 694,Automotive,106.47,5140
695,Eco Watch - Model 695,Office,75.53,4968
696,Advanced Face Serum - Model 696,Sports,13.51,3554
697,Smart Water Bottle - Model 697,Office,51.79,6946
698,Premium Camera - Model 698,Electronics,100.62,7549
699,Ultra Headphones - Model 699,Sports,358.32,1953
700,Portable USB Hub - Model 700,Beauty,68.90,2324
701,Classic Blender - Model 701,Electronics,5.64,655
702,Durable Jacket - Model 702,Automotive,120.35,1500
703,Kids Running Socks - Model 703,Toys,464.69,4150
704,Travel Toy Set - Model 704,Beauty,16.17,4196
705,Durable Monitor - Model 705,Beauty,341.22,5197
706,Smart Blender - Model 706,Beauty,101.34,829
707,Travel Watch - Model 707,Books,21.20,5676
708,Travel Yoga Mat - Model 708,Fashion,11.08,2742
709,Wireless Air Fryer - Model 709,Books,166.37,7821
710,Travel Yoga Mat - Model 710,Books,184.10,4843
711,Ultra Speaker - Model 711,Automotive,125.81,6657
712,Eco Skincare Kit - Model 712,Sports,1626.81,3261
713,Durable Air Fryer - Model 713,Office,338.96,0
714,Kids Yoga Mat - Model 714,Home & Kitchen,292.67,3396
715,Premium USB Hub - Model 715,Automotive,86.84,4528
716,Smart Yoga Mat - Model 716,Toys,4.99,1926
717,Kids Drone - Model 717,Automotive,338.48,463
718,Advanced Sunglasses - Model 718,Sports,488.94,1279
719,Portable Vacuum - Model 719,Electronics,852.01,2975
720,Portable Cookware Set - Model 720,Fashion,5.41,5529
721,Lite Sunglasses - Model 721,Fashion,21.25,1652
722,Eco Drone - Model 722,Office,63.21,821
723,Ultra Camera - Model 723,Grocery,50.40,1128
724,Smart USB Hub - Model 724,Beauty,10.89,3625
725,Ultra Sunglasses - Model 725,Grocery,186.31,5357
726,Premium Protein Bar - Model 726,Fashion,172.54,25
727,Advanced Running Socks - Model 727,Grocery,394.04,167
728,Pro Office Chair - Model 728,Beauty,68.96,2359
729,Travel USB Hub - Model 729,Books,400.04,6043
730,Advanced Car Wax - Model 730,Electronics,37.90,6339
731,Kids Car Wax - Model 731,Books,270.62,6095
732,Eco Monitor - Model 732,Sports,233.49,4075
733,Travel USB Hub - Model 733,Automotive,26.82,4464
734,Ultra Monitor - Model 734,Fashion,293.51,6346
735,Smart Speaker - Model 735,Electronics,17.41,3574
736,Portable Blender - Model 736,Grocery,133.46,4595
737,Smart Protein Bar - Model 737,Sports,415.47,4515
738,Pro Drone - Model 738,Grocery,397.89,1400
739,Kids Camera - Model 739,Beauty,35.20,6576
740,Eco Router - Model 740,Automotive,408.54,2879
741,Classic Sneakers - Model 741,Sports,10.64,5409
742,Advanced Watch - Model 742,Automotive,40.49,6984
743,Compact Water Bottle - Model 743,Home & Kitchen,36.51,1556
744,Eco Face Serum - Model 744,Automotive,357.05,390
745,Classic Keyboard - Model 745,Beauty,231.61,3265
746,Max Sunglasses - Model 746,Automotive,5.44,3040
747,Advanced Jacket - Model 747,Beauty,11.85,1381
748,Portable Speaker - Model 748,Office,426.24,7642
749,Wireless Jacket - Model 749,Fashion,295.57,7906
750,Durable Coffee Maker - Model 750,Books,91.27,5866
751,Travel Water Bottle - Model 751,Electronics,276.43,3138
752,Premium Vacuum - Model 752,Sports,253.95,3089
753,Eco Car Wax - Model 753,Grocery,11.30,3021
754,Classic Jacket - Model 754,Home & Kitchen,127.74,1805
755,Eco Watch - Model 755,Books,475.01,4605
756,Wireless Notebook - Model 756,Automotive,108.07,4508
757,Lite Water Bottle - Model 757,Grocery,202.10,1648
758,Portable Jacket - Model 758,Fashion,260.99,5444
759,Lite Blender - Model 759,Books,17.16,4499
760,Kids Sneakers - Model 760,Grocery,12.26,7849
761,Travel Drone - Model 761,Fashion,280.89,7367
762,Lite Air Fryer - Model 762,Fashion,55.90,38
763,Kids Car Charger - Model 763,Books,392.14,432
764,Portable Backpack - Model 764,Sports,346.44,3930
765,Travel Watch - Model 765,Sports,69.08,6630
766,Classic Keyboard - Model 766,Sports,17.11,5101
767,Classic Backpack - Model 767,Electronics,29.64,4332
768,Compact Speaker - Model 768,Fashion,474.04,7182
769,Ultra Sunglasses - Model 769,Automotive,205.71,1492
770,Durable Monitor - Model 770,Toys,5.69,7335
771,Ultra Camera - Model 771,Toys,32.42,4765
772,Classic Coffee Maker - Model 772,Toys,293.21,4988
773,Lite Yoga Mat - Model 773,Books,77.42,3803
774,Durable Drone - Model 774,Sports,5.02,3529
775,Ultra Car Wax - Model 775,Fashion,152.16,1709
776,Advanced Drone - Model 776,Beauty,305.55,922
777,Durable Watch - Model 777,Office,11.28,2913
778,Durable Face Serum - Model 778,Beauty,124.26,1265
779,Travel Router - Model 779,Sports,490.84,1975
780,Ultra Air Fryer - Model 780,Grocery,288.70,7338
781,Kids Car Wax - Model 781,Fashion,10.62,2966
782,Smart Notebook - Model 782,Electronics,6.94,3801
783,Lite Drone - Model 783,Beauty,64.22,1020
784,Durable Air Fryer - Model 784,Fashion,16.89,1439
785,Travel Sunglasses - Model 785,Home & Kitchen,28.05,3703
786,Wireless Car Wax - Model 786,Home & Kitchen,6.86,5833
787,Advanced Notebook - Model 787,Electronics,422.82,3712
788,Durable Car Charger - Model 788,Home & Kitchen,13.50,236
789,Compact Drone - Model 789,Toys,6.36,7351
790,Durable Speaker - Model 790,Office,139.23,2712
791,Compact Drone - Model 791,Books,5.89,5276
792,Premium Coffee Maker - Model 792,Fashion,33.38,766
793,Travel Car Wax - Model 793,Grocery,1036.52,2926
794,Max Blender - Model 794,Beauty,2383.79,3671
795,Wireless Car Wax - Model 795,Electronics,51.18,6061
796,Compact Yoga Mat - Model 796,Home & Kitchen,213.17,3269
797,Premium Speaker - Model 797,Fashion,5.05,2324
798,Eco Router - Model 798,Books,326.19,3639
799,Max Sunglasses - Model 799,Grocery,7.01,2869
800,Premium Notebook - Model 800,Grocery,143.09,4365
801,Eco Camera - Model 801,Automotive,107.65,4111
802,Pro Cookware Set - Model 802,Automotive,262.78,3548
803,Max Mouse - Model 803,Home & Kitchen,178.67,7696
804,Smart Backpack - Model 804,Beauty,448.40,5793
805,Lite Running Socks - Model 805,Automotive,11.16,2081
806,Advanced Yoga Mat - Model 806,Automotive,176.82,6094
807,Premium Skincare Kit - Model 807,Toys,57.74,3288
808,Travel USB Hub - Model 808,Toys,5.65,1007
809,Portable Monitor - Model 809,Home & Kitchen,23.77,7534
810,Compact Desk Lamp - Model 810,Electronics,14.69,3979
811,Premium Vacuum - Model 811,Home & Kitchen,255.57,2466
812,Ultra Coffee Maker - Model 812,Office,112.89,7039
813,Premium Toy Set - Model 813,Electronics,14.01,7686
814,Ultra Sneakers - Model 814,Grocery,227.95,3391
815,Compact Blender - Model 815,Sports,120.14,827
816,Ultra Watch - Model 816,Books,101.83,6406
817,Classic Skincare Kit - Model 817,Electronics,1361.36,173
818,Durable Protein Bar - Model 818,Automotive,452.86,7007
819,Premium Cookware Set - Model 819,Beauty,14.40,2870
820,Pro Drone - Model 820,Home & Kitchen,8.14,5070
821,Pro Watch - Model 821,Fashion,134.06,5155
822,Portable Skincare Kit - Model 822,Grocery,97.61,1735
823,Durable Notebook - Model 823,Home & Kitchen,198.46,1587
824,Max Desk Lamp - Model 824,Beauty,141.03,2031
825,Travel Vacuum - Model 825,Toys,88.82,4763
826,Durable Protein Bar - Model 826,Sports,178.12,2485
827,Portable Yoga Mat - Model 827,Sports,68.08,33
828,Kids Water Bottle - Model 828,Office,165.65,7619
829,Advanced Air Fryer - Model 829,Sports,1070.80,6539
830,Ultra Running Socks - Model 830,Beauty,6.78,7622
831,Advanced Skincare Kit - Model 831,Automotive,41.04,6367
832,Max Water Bottle - Model 832,Office,37.47,7574
833,Durable Protein Bar - Model 833,Fashion,113.66,0
834,Max Jacket - Model 834,Toys,289.20,7642
835,Max Desk Lamp - Model 835,Automotive,5.35,451
836,Lite Office Chair - Model 836,Books,123.34,5977
837,Max Keyboard - Model 837,Sports,167.04,1615
838,Portable Backpack - Model 838,Books,151.62,1048
839,Ultra Toy Set - Model 839,Beauty,84.77,3040
840,Classic Watch - Model 840,Electronics,129.77,483
841,Smart Face Serum - Model 841,Toys,257.38,237
842,Kids Backpack - Model 842,Beauty,201.13,2420
843,Travel Sneakers - Model 843,Electronics,351.87,2538
844,Pro Mouse - Model 844,Toys,131.69,7155
845,Lite Headphones - Model 845,Toys,25.62,3542
846,Pro Jacket - Model 846,Toys,380.21,6778
847,Kids Car Wax - Model 847,Home & Kitchen,451.38,6687
848,Max Air Fryer - Model 848,Home & Kitchen,114.75,0
849,Ultra Face Serum - Model 849,Sports,93.87,2099
850,Pro Car Wax - Model 850,Grocery,181.21,4027
851,Premium Car Charger - Model 851,Electronics,81.12,2908
852,Smart Monitor - Model 852,Books,92.90,2304
853,Kids Protein Bar - Model 853,Books,16.27,4182
854,Eco Face Serum - Model 854,Office,201.99,5152
855,Compact Car Charger - Model 855,Grocery,22.04,3610
856,Premium Skincare Kit - Model 856,Home & Kitchen,34.78,7334
857,Portable Monitor - Model 857,Toys,82.56,3479
858,Pro Water Bottle - Model 858,Electronics,72.93,7359
859,Compact Headphones - Model 859,Toys,211.88,5233
860,Travel Toy Set - Model 860,Sports,341.80,5314
861,Advanced Jacket - Model 861,Fashion,203.18,0
862,Compact Keyboard - Model 862,Toys,371.57,3523
863,Max Yoga Mat - Model 863,Automotive,109.57,3982
864,Lite USB Hub - Model 864,Grocery,224.82,3548
865,Wireless Camera - Model 865,Automotive,208.27,4814
866,Classic Blender - Model 866,Office,315.22,4964
867,Premium Mouse - Model 867,Home & Kitchen,83.03,192
868,Ultra Keyboard - Model 868,Toys,485.81,0
869,Lite Car Wax - Model 869,Office,426.96,5409
870,Smart Router - Model 870,Home & Kitchen,88.30,7555
