SHIPMENT_ID,ORDER_ID,SHIPPED_DATE,DELIVERY_DATE,STATUS
647,583,2025-07-05,,PACKED
648,584,2023-01-14,2023-01-15,DELIVERED
649,585,,,
650,586,2024-10-02,2024-10-12,DELIVERED
651,587,2023-12-13,2023-12-19,DELIVERED
652,588,2024-06-10,,PACKED
653,589,2025-10-03,2025-10-13,DELIVERED
654,590,2024-02-21,2024-02-27,DELIVERED
655,590,2024-02-23,2024-02-24,DELIVERED
656,590,2024-02-21,2024-02-28,DELIVERED
657,591,2023-11-21,,PACKED
658,592,2025-09-30,2025-10-01,DELIVERED
659,593,,,CANCELLED
660,594,2023-10-13,,PACKED
661,595,,,CANCELLED
662,596,2024-02-05,2024-02-06,RETURNED
663,597,,,
664,598,,,
665,599,2025-05-23,,SHIPPED
666,600,2024-02-29,,IN_TRANSIT
667,601,2023-04-05,,IN_TRANSIT
668,603,,,CANCELLED
669,604,2025-03-31,2025-04-02,RETURNED
670,606,2023-03-07,,PACKED
671,607,2025-04-01,2025-04-09,DELIVERED
672,608,2025-11-30,,IN_TRANSIT
673,608,2025-11-30,,SHIPPED
674,609,2025-12-29,,IN_TRANSIT
675,610,2025-02-04,,SHIPPED
676,611,2025-06-15,2025-06-16,RETURNED
677,612,2023-04-23,2023-04-25,DELIVERED
678,613,2024-06-16,,IN_TRANSIT
679,614,2024-12-19,2024-12-24,DELIVERED
680,615,2023-10-01,,IN_TRANSIT
681,616,2025-03-11,2025-03-19,DELIVERED
682,616,2025-03-08,2025-03-12,DELIVERED
683,617,2024-03-08,,PACKED
684,618,2023-07-10,,PACKED
685,619,2025-08-08,2025-08-18,DELIVERED
686,620,,,CANCELLED
687,621,2025-07-29,2025-08-05,DELIVERED
688,622,,,
689,623,2024-09-13,,IN_TRANSIT
690,624,2023-05-03,,PACKED
691,626,2024-01-07,,IN_TRANSIT
692,627,2023-11-06,,SHIPPED
693,628,2023-09-22,2023-09-25,DELIVERED
694,629,2024-06-01,,PACKED
695,630,2025-05-29,,PACKED
696,631,2023-04-17,2023-04-24,DELIVERED
697,633,2025-01-24,2025-01-30,DELIVERED
698,634,2025-09-19,,PACKED
699,635,2023-10-31,2023-11-14,DELIVERED
700,635,2023-10-31,2023-11-07,DELIVERED
701,637,2023-04-26,2023-04-28,DELIVERED
702,638,,,
703,639,,,
704,640,2023-10-15,,PACKED
705,641,2023-11-11,,PACKED
706,642,2023-06-29,2023-07-08,DELIVERED
707,643,2024-04-16,2024-04-21,DELIVERED
708,644,2025-08-14,2025-08-15,DELIVERED
709,645,2025-09-26,2025-10-02,DELIVERED
710,646,2023-02-09,,IN_TRANSIT
711,647,2024-08-20,,SHIPPED
712,648,2025-07-22,,PACKED
713,649,2023-01-13,,PACKED
714,650,2025-03-24,,IN_TRANSIT
715,651,2023-03-31,,IN_TRANSIT
716,652,2023-12-26,2023-12-28,DELIVERED
717,652,2023-12-25,2024-01-07,DELIVERED
718,653,2025-02-28,,PACKED
719,654,2025-11-27,2025-12-05,DELIVERED
720,655,,,
721,656,2024-03-20,,PACKED
722,657,2023-09-28,,SHIPPED
723,658,2024-10-01,2024-10-08,DELIVERED
724,659,,,
725,660,2024-09-17,2024-09-25,DELIVERED
726,661,2023-09-16,,SHIPPED
727,662,2023-04-06,,PACKED
728,663,2024-02-15,,PACKED
729,664,2024-07-19,,SHIPPED
730,665,2023-07-25,,PACKED
731,666,2023-02-16,2023-02-24,RETURNED
732,667,2024-05-20,2024-05-23,DELIVERED
733,668,2024-08-04,,PACKED
734,669,2023-12-27,2024-01-10,DELIVERED
735,670,,,
736,671,,,
737,672,2023-08-11,2023-08-15,DELIVERED
738,673,2024-04-08,2024-04-16,DELIVERED
739,674,,,
740,675,2024-12-23,,PACKED
741,676,2025-10-07,,PACKED
742,677,2025-11-18,2025-11-27,DELIVERED
743,678,2023-06-23,,PACKED
744,679,2024-09-25,2024-09-28,DELIVERED
745,680,2025-07-27,2025-07-30,RETURNED
746,681,2025-03-14,2025-03-17,DELIVERED
747,682,2023-04-05,2023-04-10,DELIVERED
748,683,2025-05-01,2025-05-08,RETURNED
749,683,2025-05-02,2025-05-12,RETURNED
750,684,2025-09-13,2025-09-16,DELIVERED
751,685,,,
752,686,2024-03-29,,IN_TRANSIT
753,687,2024-03-21,2024-03-22,DELIVERED
754,688,2023-12-11,,IN_TRANSIT
755,689,2024-02-11,,SHIPPED
756,690,2023-08-19,,PACKED
757,691,2024-08-24,,PACKED
758,692,2024-07-10,2024-07-13,DELIVERED
759,693,,,
760,694,2024-02-10,,PACKED
761,695,2025-11-21,,SHIPPED
762,697,2023-11-02,2023-11-07,DELIVERED
763,698,2025-06-02,2025-06-08,DELIVERED
764,699,2023-04-21,,IN_TRANSIT
765,700,2025-11-11,,SHIPPED
766,701,2023-07-05,2023-07-15,DELIVERED
767,702,,,
768,703,2024-11-25,2024-12-05,RETURNED
769,704,2024-11-28,2024-12-02,DELIVERED
770,704,2024-11-30,2024-12-10,DELIVERED
771,705,2023-11-10,2023-11-12,DELIVERED
772,707,,,
773,708,2025-03-20,2025-03-29,DELIVERED
774,709,2025-02-04,2025-02-12,DELIVERED
775,711,2024-08-02,,IN_TRANSIT
776,711,2024-08-02,,IN_TRANSIT
777,711,2024-07-31,,IN_TRANSIT
778,712,2023-02-16,2023-02-23,DELIVERED
779,713,2023-05-04,2023-05-12,DELIVERED
780,714,,,
781,715,2024-08-25,2024-08-30,DELIVERED
782,715,2024-08-25,2024-08-28,DELIVERED
783,715,2024-08-26,2024-09-01,DELIVERED
784,716,2025-09-24,2025-10-04,RETURNED
785,717,2024-04-13,,SHIPPED
786,718,2025-01-10,,SHIPPED
787,719,,,
788,720,2023-12-08,2023-12-22,DELIVERED
789,721,2023-10-15,2023-10-16,DELIVERED
790,722,,,
791,724,2023-07-27,2023-07-30,DELIVERED
792,725,2025-06-16,2025-06-20,DELIVERED
793,726,2023-08-11,2023-08-13,DELIVERED
794,727,,,
795,728,2024-05-25,,SHIPPED
796,729,2025-07-28,2025-08-06,DELIVERED
797,730,,,CANCELLED
798,731,2023-10-17,2023-10-25,RETURNED
799,731,2023-10-20,2023-10-29,RETURNED
800,732,2025-06-22,2025-07-01,DELIVERED
801,733,,,
802,734,2024-07-29,,IN_TRANSIT
803,735,2025-10-30,2025-11-04,DELIVERED
804,736,2024-08-01,2024-08-06,DELIVERED
805,736,2024-07-31,2024-08-08,DELIVERED
806,737,,,
807,738,2023-11-27,,SHIPPED
808,739,2024-10-16,2024-10-23,DELIVERED
809,740,2024-03-08,,PACKED
810,741,2024-03-19,2024-03-23,DELIVERED
811,742,2024-08-09,2024-08-17,DELIVERED
812,743,2023-06-14,,IN_TRANSIT
813,744,2025-11-06,,SHIPPED
814,745,2025-02-14,2025-02-16,DELIVERED
815,745,2025-02-15,2025-02-20,DELIVERED
816,745,2025-02-14,2025-02-15,DELIVERED
817,747,2025-09-15,2025-09-25,DELIVERED
818,748,2025-05-15,,PACKED
819,749,2024-02-08,,SHIPPED
820,750,2025-08-06,,IN_TRANSIT
821,750,2025-08-04,,IN_TRANSIT
822,751,2024-06-26,2024-07-05,DELIVERED
823,752,2023-05-09,2023-05-17,DELIVERED
824,753,2023-06-07,2023-06-09,RETURNED
825,754,2025-11-12,2025-11-21,DELIVERED
826,754,2025-11-13,2025-11-23,DELIVERED
827,755,2023-03-03,2023-03-07,DELIVERED
828,756,2024-08-02,,IN_TRANSIT
829,757,2025-10-27,,IN_TRANSIT
830,757,2025-10-28,,IN_TRANSIT
831,758,2025-12-30,2026-01-08,RETURNED
832,759,2025-05-26,2025-06-01,DELIVERED
833,760,2024-09-02,,PACKED
834,761,2023-08-23,2023-08-25,DELIVERED
835,762,2023-06-29,,IN_TRANSIT
836,763,2024-01-24,2024-01-30,RETURNED
837,763,2024-01-26,2024-02-02,RETURNED
838,764,2025-02-26,2025-03-07,DELIVERED
839,765,2025-02-27,,IN_TRANSIT
840,766,2025-12-01,,IN_TRANSIT
841,766,2025-11-29,,IN_TRANSIT
842,767,2023-12-02,,IN_TRANSIT
843,768,2025-11-19,,SHIPPED
844,769,2023-03-31,,PACKED
845,770,2024-12-25,2024-12-28,RETURNED
846,771,2025-04-13,2025-04-21,RETURNED
847,772,2023-08-06,,PACKED
848,773,2023-03-02,,PACKED
849,774,2024-11-22,,IN_TRANSIT
850,775,,,CANCELLED
851,776,2024-07-28,,PACKED
852,777,2025-12-25,2025-12-26,DELIVERED
853,778,,,CANCELLED
854,779,2023-04-05,2023-04-12,DELIVERED
855,780,2025-06-13,2025-06-16,DELIVERED
856,781,2023-05-16,2023-05-25,DELIVERED
857,781,2023-05-16,2023-05-21,DELIVERED
858,782,2025-02-09,2025-02-16,DELIVERED
859,783,,,
860,784,2023-11-09,,PACKED
861,785,2025-11-21,,PACKED
862,786,2023-02-01,2023-02-09,DELIVERED
863,787,2023-10-05,2023-10-11,RETURNED
864,787,2023-10-02,2023-10-05,RETURNED
865,788,2023-07-19,,PACKED
866,789,2025-03-26,,IN_TRANSIT
867,790,2024-08-10,2024-08-17,DELIVERED
868,790,2024-08-10,2024-08-26,DELIVERED
869,790,2024-08-12,2024-08-16,DELIVERED
870,791,2025-06-21,,IN_TRANSIT
871,791,2025-06-21,,IN_TRANSIT
872,792,2025-07-23,2025-07-31,DELIVERED
873,793,2023-04-27,2023-05-07,DELIVERED
874,794,2025-06-05,,IN_TRANSIT
875,795,2024-01-09,2024-01-15,DELIVERED
876,795,2024-01-09,2024-01-12,DELIVERED
877,795,2024-01-11,2024-01-15,DELIVERED
878,796,2025-02-06,,PACKED
879,797,2025-04-14,,PACKED
880,798,2024-04-02,2024-04-10,DELIVERED
881,799,2025-10-09,,SHIPPED
882,800,2025-04-26,2025-05-01,DELIVERED
883,801,2023-07-06,,IN_TRANSIT
884,802,2023-07-10,2023-07-13,DELIVERED
885,803,,,
886,804,2024-11-08,2024-11-13,DELIVERED
887,805,2024-04-14,2024-04-24,DELIVERED
888,806,2023-05-19,,PACKED
889,807,2025-09-21,,PACKED
890,808,,,
891,809,2023-01-25,2023-01-29,DELIVERED
892,810,2023-03-27,,SHIPPED
893,810,2023-03-28,,IN_TRANSIT
894,810,2023-03-25,,IN_TRANSIT
895,811,2024-11-23,,SHIPPED
896,812,,,CANCELLED
897,813,2023-05-04,,PACKED
898,814,2024-04-14,,IN_TRANSIT
899,815,,,
900,816,2023-03-01,2023-03-09,DELIVERED
901,817,2025-06-22,2025-06-28,DELIVERED
902,818,2025-04-19,,SHIPPED
903,819,,,
904,820,2024-10-20,,IN_TRANSIT
905,821,2025-04-26,2025-05-05,DELIVERED
906,822,2023-08-31,2023-09-11,DELIVERED
907,823,2023-02-07,2023-02-13,DELIVERED
908,825,2024-07-15,2024-07-18,DELIVERED
909,826,2025-08-05,2025-08-10,DELIVERED
910,827,2024-03-29,2024-03-30,RETURNED
911,828,2023-03-01,2023-03-05,DELIVERED
912,829,2025-02-02,,SHIPPED
913,830,,,
914,831,2025-03-14,2025-03-18,DELIVERED
915,832,2025-08-09,,SHIPPED
916,833,2025-12-30,2026-01-05,DELIVERED
917,834,2023-07-04,2023-07-10,DELIVERED
918,835,,,
919,836,2025-08-10,2025-08-16,RETURNED
920,837,2024-07-25,,PACKED
921,838,2023-10-24,,IN_TRANSIT
922,839,2025-11-11,,PACKED
923,840,2025-08-06,2025-08-14,DELIVERED
924,840,2025-08-06,2025-08-09,DELIVERED
925,841,2024-05-10,2024-05-19,RETURNED
926,841,2024-05-13,2024-05-14,RETURNED
927,842,2023-10-04,2023-10-10,DELIVERED
928,842,2023-10-02,2023-10-08,DELIVERED
929,842,2023-10-03,2023-10-05,DELIVERED
930,843,2023-06-26,,SHIPPED
931,844,,,CANCELLED
932,845,2025-07-24,2025-07-29,DELIVERED
933,846,2024-02-27,,IN_TRANSIT
934,847,2023-01-25,,SHIPPED
935,848,2023-11-05,,SHIPPED
936,849,2024-05-27,2024-05-30,DELIVERED
937,850,2025-12-18,2025-12-27,DELIVERED
938,854,2024-05-24,,SHIPPED
939,855,2025-11-09,2025-11-10,DELIVERED
940,856,,,
941,857,2024-02-09,,IN_TRANSIT
942,857,2024-02-10,,SHIPPED
943,858,2025-11-22,2025-11-30,DELIVERED
944,859,2023-08-12,2023-08-13,DELIVERED
945,860,,,CANCELLED
946,861,2025-10-08,2025-10-11,DELIVERED
947,861,2025-10-07,2025-10-25,DELIVERED
948,862,2025-09-25,,PACKED
949,863,2023-04-05,,IN_TRANSIT
950,864,2025-01-11,2025-01-15,DELIVERED
951,865,2023-04-28,,IN_TRANSIT
952,866,2025-01-24,,PACKED
953,867,2025-12-23,2026-01-05,DELIVERED
954,868,2023-12-18,,IN_TRANSIT
955,869,2023-03-26,,IN_TRANSIT
956,870,2024-07-05,,PACKED
957,871,2025-04-16,,PACKED
958,872,2023-09-03,2023-09-04,DELIVERED
959,873,2023-04-19,2023-04-29,DELIVERED
960,873,2023-04-18,2023-04-27,DELIVERED
961,873,2023-04-17,2023-04-26,DELIVERED
962,874,2025-11-25,,IN_TRANSIT
963,874,2025-11-25,,IN_TRANSIT
964,875,2025-04-29,2025-05-08,DELIVERED
965,876,2025-11-30,,PACKED
966,877,2023-05-03,2023-05-13,RETURNED
967,877,2023-05-04,2023-05-14,RETURNED
968,878,2023-04-14,,PACKED
969,879,2024-11-25,2024-11-30,DELIVERED
970,880,2024-10-06,,SHIPPED
971,881,2023-09-26,2023-10-05,DELIVERED
972,882,2024-08-19,,SHIPPED
973,883,2023-04-02,,IN_TRANSIT
974,883,2023-04-02,,IN_TRANSIT
975,884,,,CANCELLED
976,885,2023-07-27,2023-08-02,DELIVERED
977,885,2023-07-27,2023-08-04,DELIVERED
978,885,2023-07-26,2023-07-27,DELIVERED
979,886,2024-01-29,2024-02-06,DELIVERED
980,887,2024-12-23,,IN_TRANSIT
981,888,2023-07-10,2023-07-12,DELIVERED
982,889,2025-06-25,,SHIPPED
983,890,2025-03-08,,PACKED
984,891,2025-10-27,,PACKED
985,892,2025-06-14,2025-06-20,DELIVERED
986,893,2024-12-14,2024-12-18,DELIVERED
987,894,2024-02-02,2024-02-08,DELIVERED
988,894,2024-02-03,2024-02-06,DELIVERED
989,895,2025-04-12,,PACKED
990,896,,,
991,897,2023-10-04,2023-10-07,DELIVERED
992,898,2025-10-30,2025-11-09,DELIVERED
993,899,2025-11-29,,SHIPPED
994,900,2023-07-26,2023-07-28,DELIVERED
995,901,2023-01-31,,IN_TRANSIT
996,901,2023-01-31,,IN_TRANSIT
997,902,2025-09-28,2025-09-30,DELIVERED
998,903,2023-12-23,2023-12-31,DELIVERED
999,904,2025-04-17,,PACKED
1000,905,,,
1001,906,,,
1002,907,2024-11-05,2024-11-14,DELIVERED
1003,908,2025-08-15,,IN_TRANSIT
1004,909,2024-01-19,2024-01-24,DELIVERED
1005,910,2025-09-03,,IN_TRANSIT
1006,911,,,
1007,912,2023-03-31,,PACKED
1008,913,,,
1009,914,2025-08-18,,SHIPPED
1010,915,2023-08-20,2023-08-21,DELIVERED
1011,916,2024-12-20,,IN_TRANSIT
1012,917,2023-04-20,,PACKED
1013,918,2025-09-17,2025-09-25,DELIVERED
1014,919,,,CANCELLED
1015,920,2025-03-28,2025-04-03,DELIVERED
1016,921,2024-11-06,2024-11-12,DELIVERED
1017,922,2023-09-07,2023-09-17,DELIVERED
1018,922,2023-09-09,2023-09-12,DELIVERED
1019,923,2024-02-10,,PACKED
1020,924,2025-05-16,2025-05-24,DELIVERED
1021,925,,,CANCELLED
1022,926,2024-11-25,,PACKED
1023,927,2024-07-01,2024-07-07,DELIVERED
1024,927,2024-07-03,2024-07-07,DELIVERED
1025,927,2024-07-02,2024-07-08,DELIVERED
1026,928,2025-12-30,,IN_TRANSIT
1027,929,2023-05-30,2023-06-01,DELIVERED
1028,930,2023-04-15,2023-04-24,DELIVERED
1029,931,2023-10-19,2023-10-28,DELIVERED
1030,931,2023-10-19,2023-10-28,DELIVERED
1031,931,2023-10-20,2023-10-21,DELIVERED
1032,932,2023-07-06,,IN_TRANSIT
1033,933,2023-09-14,,PACKED
1034,934,2025-10-17,,IN_TRANSIT
1035,935,2023-05-17,,IN_TRANSIT
1036,936,2023-11-23,2023-11-28,DELIVERED
1037,937,2023-05-18,2023-05-19,DELIVERED
1038,939,2025-01-11,,IN_TRANSIT
1039,940,2024-09-10,2024-09-19,DELIVERED
1040,941,2023-02-28,,PACKED
1041,942,2023-07-05,2023-07-09,DELIVERED
1042,942,2023-07-03,2023-07-12,DELIVERED
1043,943,2025-03-11,,SHIPPED
1044,944,2023-01-14,,IN_TRANSIT
1045,945,2023-09-05,2023-09-07,DELIVERED
1046,946,2023-03-22,,IN_TRANSIT
1047,947,2023-07-27,,PACKED
1048,948,2025-05-31,2025-06-02,DELIVERED
1049,949,2024-12-13,,IN_TRANSIT
1050,950,2024-04-26,,SHIPPED
1051,951,2025-12-22,2025-12-23,DELIVERED
1052,952,2024-12-16,,SHIPPED
1053,953,,,
1054,955,2025-07-14,2025-07-23,DELIVERED
1055,956,2023-07-31,,IN_TRANSIT
1056,957,,,CANCELLED
1057,958,2025-12-05,,SHIPPED
1058,959,2023-10-03,,IN_TRANSIT
1059,960,2023-07-07,2023-07-11,DELIVERED
1060,961,,,
1061,962,2024-11-13,,IN_TRANSIT
1062,963,2024-04-11,2024-04-12,DELIVERED
1063,964,2024-10-31,2024-11-07,DELIVERED
1064,965,2025-12-14,,SHIPPED
1065,966,,,
1066,967,2025-08-22,,SHIPPED
1067,968,2023-02-03,2023-02-05,DELIVERED
1068,969,2025-09-04,2025-09-11,DELIVERED
1069,970,2025-07-29,,SHIPPED
1070,971,2024-01-07,,IN_TRANSIT
1071,972,2024-01-20,,PACKED
1072,973,2025-04-09,,SHIPPED
1073,974,2025-02-11,,PACKED
1074,975,2024-06-29,2024-07-08,DELIVERED
1075,976,,,CANCELLED
1076,977,2025-12-02,2025-12-06,DELIVERED
1077,978,2023-09-04,2023-09-05,DELIVERED
1078,978,2023-09-04,2023-09-08,DELIVERED
1079,979,2024-12-22,2024-12-30,RETURNED
1080,979,2024-12-19,2024-12-22,RETURNED
1081,979,2024-12-19,2024-12-27,RETURNED
1082,980,2025-11-11,2025-11-13,DELIVERED
1083,981,2023-06-03,2023-06-06,DELIVERED
1084,982,2024-03-11,2024-03-21,DELIVERED
1085,983,2025-04-03,2025-04-10,DELIVERED
1086,984,2023-01-25,,IN_TRANSIT
1087,985,2025-03-04,2025-03-12,RETURNED
1088,985,2025-03-03,2025-03-07,RETURNED
1089,986,2025-03-04,,IN_TRANSIT
1090,987,2024-10-28,2024-11-04,DELIVERED
1091,988,2025-05-28,2025-06-13,DELIVERED
1092,989,2025-06-07,,IN_TRANSIT
1093,989,2025-06-06,,IN_TRANSIT
1094,990,2024-03-30,2024-04-13,DELIVERED
1095,991,2024-06-07,2024-06-16,DELIVERED
1096,991,2024-06-06,2024-06-07,DELIVERED
1097,992,2025-09-30,,IN_TRANSIT
1098,993,2024-01-17,,PACKED
1099,994,2023-02-23,,SHIPPED
1100,995,2024-03-14,,PACKED
1101,996,2024-05-24,,SHIPPED
1102,997,2024-03-29,2024-04-07,DELIVERED
1103,998,2024-05-27,,PACKED
1104,999,2025-07-22,2025-08-01,DELIVERED
1105,1000,2024-06-03,,PACKED
1106,1001,2024-09-14,,SHIPPED
1107,1002,2025-07-05,2025-07-06,DELIVERED
1108,1003,2025-06-05,2025-06-11,DELIVERED
1109,1004,2023-01-07,2023-01-16,DELIVERED
1110,1005,2025-10-04,2025-10-05,DELIVERED
1111,1006,2023-10-07,,PACKED
1112,1007,2023-07-01,2023-07-05,RETURNED
1113,1008,2023-04-08,,IN_TRANSIT
1114,1009,2024-01-14,,SHIPPED
1115,1010,2023-09-28,,PACKED
1116,1011,2023-02-11,2023-02-13,DELIVERED
1117,1012,2025-02-03,2025-02-07,DELIVERED
1118,1013,2025-09-25,2025-09-27,DELIVERED
1119,1014,2024-05-27,2024-05-28,RETURNED
1120,1014,2024-05-25,2024-06-03,RETURNED
1121,1014,2024-05-25,2024-05-28,RETURNED
1122,1016,2023-01-14,,IN_TRANSIT
1123,1017,2025-10-24,,PACKED
1124,1019,2023-02-11,,IN_TRANSIT
1125,1019,2023-02-11,,IN_TRANSIT
1126,1019,2023-02-11,,SHIPPED
1127,1020,2025-04-09,,IN_TRANSIT
1128,1021,2024-06-03,,SHIPPED
1129,1022,2023-08-26,2023-08-27,DELIVERED
1130,1022,2023-08-24,2023-08-28,DELIVERED
1131,1023,2024-09-09,,PACKED
1132,1024,2025-01-20,,SHIPPED
1133,1026,2024-10-04,2024-10-13,DELIVERED
1134,1027,,,
1135,1028,2025-07-10,,IN_TRANSIT
1136,1029,2024-07-21,2024-07-31,RETURNED
1137,1032,2025-09-28,2025-10-06,DELIVERED
1138,1032,2025-09-25,2025-10-04,DELIVERED
1139,1032,2025-09-27,2025-09-29,DELIVERED
1140,1033,2023-01-06,,SHIPPED
1141,1034,2025-06-07,,IN_TRANSIT
1142,1035,2023-11-20,,SHIPPED
1143,1036,,,
1144,1037,,,
1145,1039,,,
1146,1040,2023-12-06,,PACKED
1147,1041,,,
1148,1042,2025-01-16,2025-01-17,DELIVERED
1149,1042,2025-01-17,2025-01-20,DELIVERED
1150,1042,2025-01-14,2025-01-16,DELIVERED
1151,1043,2023-05-25,2023-06-02,DELIVERED
1152,1044,2023-06-01,,SHIPPED
1153,1045,2024-02-28,,SHIPPED
1154,1046,,,
1155,1047,2024-03-01,,PACKED
1156,1048,2023-01-26,2023-02-01,DELIVERED
1157,1048,2023-01-29,2023-02-04,DELIVERED
1158,1048,2023-01-27,2023-01-30,DELIVERED
1159,1049,2025-01-06,2025-01-11,DELIVERED
1160,1050,,,
1161,1051,2024-08-01,,SHIPPED
1162,1052,2025-08-21,,PACKED
1163,1053,2024-12-07,2024-12-11,RETURNED
1164,1054,2023-06-07,2023-06-15,DELIVERED
1165,1055,,,
1166,1056,2024-07-07,2024-07-17,DELIVERED
1167,1057,2024-10-02,,PACKED
1168,1058,2025-03-09,,SHIPPED
1169,1059,2023-08-04,2023-08-09,DELIVERED
1170,1060,2025-08-08,,SHIPPED
1171,1061,2023-06-16,2023-06-18,DELIVERED
1172,1062,2024-10-28,2024-11-04,RETURNED
1173,1062,2024-10-29,2024-10-31,RETURNED
1174,1063,2024-07-09,,SHIPPED
1175,1064,2024-06-11,2024-07-01,DELIVERED
1176,1065,2024-01-12,2024-01-13,DELIVERED
1177,1065,2024-01-12,2024-01-13,DELIVERED
1178,1066,,,
1179,1067,,,
1180,1068,2024-01-28,,SHIPPED
1181,1069,2025-02-12,,PACKED
1182,1070,2024-12-22,,SHIPPED
1183,1071,2023-09-11,2023-09-18,DELIVERED
1184,1072,2025-06-29,,IN_TRANSIT
1185,1073,2025-12-17,2025-12-23,DELIVERED
1186,1074,2025-11-09,2025-11-11,RETURNED
1187,1075,,,
1188,1076,2025-05-17,,SHIPPED
1189,1076,2025-05-19,,IN_TRANSIT
1190,1076,2025-05-17,,IN_TRANSIT
1191,1077,2023-03-19,,PACKED
1192,1078,2025-07-27,2025-08-04,DELIVERED
1193,1078,2025-07-28,2025-07-30,DELIVERED
1194,1079,2025-10-03,2025-10-05,DELIVERED
1195,1080,2023-10-18,,PACKED
1196,1081,2025-11-10,2025-11-13,DELIVERED
1197,1082,2024-05-27,,PACKED
1198,1083,2025-09-10,2025-09-15,DELIVERED
1199,1084,2025-03-22,2025-03-28,DELIVERED
1200,1085,,,CANCELLED
1201,1086,2023-04-08,,PACKED
1202,1087,,,
1203,1088,2025-04-16,2025-04-25,RETURNED
1204,1089,2024-06-21,2024-06-23,DELIVERED
1205,1090,2025-04-14,,PACKED
1206,1091,2023-03-02,2023-03-08,DELIVERED
1207,1092,2024-03-16,2024-03-24,DELIVERED
1208,1092,2024-03-19,2024-03-20,DELIVERED
1209,1093,2025-04-07,2025-04-11,RETURNED
1210,1094,2025-04-25,,SHIPPED
1211,1095,2023-11-20,2023-11-27,DELIVERED
1212,1096,2024-08-23,2024-08-24,DELIVERED
1213,1097,2024-02-14,2024-02-15,DELIVERED
1214,1098,2024-05-08,,IN_TRANSIT
1215,1098,2024-05-08,,IN_TRANSIT
1216,1099,2023-01-22,,PACKED
1217,1100,2023-05-25,,IN_TRANSIT
1218,1101,2023-08-11,2023-08-16,DELIVERED
1219,1102,,,
1220,1103,2024-08-07,,IN_TRANSIT
1221,1104,2025-03-05,,SHIPPED
1222,1105,2025-07-30,2025-08-09,DELIVERED
1223,1106,2023-01-13,,PACKED
1224,1107,2025-11-30,,SHIPPED
1225,1108,2024-02-02,,IN_TRANSIT
1226,1109,2025-07-15,2025-07-16,RETURNED
1227,1110,2024-03-04,,PACKED
1228,1111,,,
1229,1112,2023-02-14,2023-02-18,DELIVERED
1230,1113,2024-10-24,,SHIPPED
1231,1113,2024-10-24,,IN_TRANSIT
1232,1114,2023-04-14,2023-04-17,DELIVERED
1233,1115,2025-12-18,2025-12-22,DELIVERED
1234,1115,2025-12-18,2025-12-25,DELIVERED
1235,1115,2025-12-19,2025-12-29,DELIVERED
1236,1116,,,
1237,1117,2025-05-29,,PACKED
1238,1118,2023-05-03,2023-05-13,RETURNED
1239,1119,2025-12-08,2025-12-13,DELIVERED
1240,1119,2025-12-07,2025-12-13,DELIVERED
1241,1119,2025-12-10,2025-12-11,DELIVERED
1242,1120,2024-01-07,2024-01-20,DELIVERED
1243,1121,2024-01-25,,IN_TRANSIT
1244,1121,2024-01-25,,SHIPPED
1245,1122,2025-04-04,,PACKED
1246,1123,2023-06-20,2023-06-29,DELIVERED
1247,1124,,,
1248,1125,2024-02-13,,PACKED
1249,1126,2024-04-01,,PACKED
1250,1127,2023-03-28,2023-04-07,DELIVERED
1251,1128,2024-09-03,,IN_TRANSIT
1252,1129,,,CANCELLED
1253,1130,2024-05-17,2024-05-26,DELIVERED
1254,1131,2024-08-20,,SHIPPED
1255,1132,2025-06-09,2025-06-13,DELIVERED
1256,1133,2024-03-06,2024-03-21,DELIVERED
1257,1134,2023-09-05,,PACKED
1258,1135,2023-08-12,2023-08-17,DELIVERED
1259,1135,2023-08-12,2023-08-13,DELIVERED
1260,1137,,,
1261,1138,2024-10-07,2024-10-11,RETURNED
1262,1139,2024-03-17,2024-03-22,DELIVERED
1263,1140,2025-06-13,2025-06-22,DELIVERED
1264,1142,2023-07-17,,PACKED
1265,1143,2025-02-02,2025-02-11,DELIVERED
1266,1145,2024-05-29,,SHIPPED
1267,1146,2024-07-31,2024-08-04,DELIVERED
1268,1147,2025-08-26,,SHIPPED
1269,1147,2025-08-26,,SHIPPED
1270,1149,2024-08-31,,PACKED
1271,1150,2023-09-28,2023-09-29,DELIVERED
1272,1151,2023-11-23,2023-11-28,DELIVERED
1273,1153,2023-01-31,2023-02-04,RETURNED
1274,1154,2024-09-25,,IN_TRANSIT
1275,1155,2025-08-10,,SHIPPED
1276,1156,2024-04-12,,SHIPPED
1277,1156,2024-04-15,,IN_TRANSIT
1278,1156,2024-04-15,,IN_TRANSIT
1279,1157,2023-10-24,,PACKED
1280,1158,,,
1281,1159,2024-05-17,,IN_TRANSIT
1282,1161,2023-02-18,2023-02-24,DELIVERED
1283,1162,2024-08-29,,IN_TRANSIT
1284,1162,2024-08-29,,SHIPPED
1285,1163,2023-11-28,,SHIPPED
1286,1164,2023-04-21,2023-04-27,DELIVERED
1287,1165,2025-06-13,2025-06-20,DELIVERED
1288,1167,2023-08-16,,PACKED
1289,1168,2025-03-15,,PACKED
1290,1169,2024-04-24,,PACKED
1291,1170,2024-03-26,2024-03-28,DELIVERED
1292,1171,2024-11-16,,PACKED
1293,1172,2023-08-01,,IN_TRANSIT
1294,1173,,,CANCELLED
